0.3778425,0.31419858
0.35599276,0.3366092
0.32039455,0.2732794
0.42173773,0.34987545
0.38767323,0.34975696
0.36608836,0.4084367
0.4210077,0.4055492
0.46902323,0.4514277
0.39803213,0.397204
0.40405414,0.4290356
0.40772808,0.40050617
0.40901583,0.426469
0.43958485,0.42684296
0.30992436,0.28510854
0.4672553,0.4589442
0.3894911,0.40851492
0.46980864,0.37993833
0.43794048,0.48421112
0.3592271,0.34584573
0.4244663,0.37804136
0.36773425,0.38492042
0.36124408,0.3826712
0.3372281,0.31677777
0.36948314,0.36526227
0.33944234,0.28351256
0.22220771,0.24224685
0.36153126,0.41746482
0.40713346,0.39293215
0.30041078,0.32776812
0.4524359,0.46117553
0.47042593,0.39478087
0.41426992,0.37599468
